job_id,salary_usd,experience_level,education_required,years_experience,required_skills,posting_date,industry
AI08721,69142,MI,Master,3,"GCP, Java, Computer Vision",2024-03-19,Automotive
AI08722,63398,MI,Master,2,"TensorFlow, Scala, NLP",2024-04-06,Retail
AI08723,72410,EN,PhD,0,"SQL, Linux, MLOps, GCP",2024-05-03,Education
AI08724,67022,EN,Bachelor,1,"SQL, PyTorch, Spark, Git, GCP",2024-01-21,Transportation
AI08725,99904,SE,Associate,8,"Azure, Tableau, Data Visualization, Java, R",2024-02-25,Automotive
AI08726,189575,EX,Master,19,"AWS, Data Visualization, Deep Learning",2024-04-30,Real Estate
AI08727,180390,EX,Associate,16,"Kubernetes, GCP, Computer Vision",2024-05-26,Education
AI08728,38142,EN,Bachelor,0,"Scala, SQL, Linux",2024-01-04,Energy
AI08729,142291,SE,PhD,5,"Mathematics, Python, TensorFlow, Statistics",2024-12-04,Education
AI08730,122459,EX,Bachelor,16,"Hadoop, SQL, Java",2024-12-31,Media
AI08731,95657,EX,Bachelor,16,"Data Visualization, R, Scala, GCP",2024-06-24,Manufacturing
AI08732,43947,EN,Master,1,"Tableau, Python, Linux, TensorFlow",2025-01-31,Transportation
AI08733,80801,SE,Master,8,"Data Visualization, Linux, Statistics",2025-03-22,Healthcare
AI08734,163385,SE,PhD,5,"Java, R, Mathematics, Python, GCP",2024-07-18,Technology
AI08735,68491,SE,PhD,7,"Deep Learning, AWS, Java, Kubernetes, Scala",2024-10-04,Transportation
AI08736,44300,EN,Bachelor,1,"Data Visualization, Java, Linux, Computer Vision",2025-01-12,Gaming
AI08737,61502,MI,Associate,2,"Azure, Docker, Git",2024-04-23,Healthcare
AI08738,65219,EN,Associate,1,"R, SQL, MLOps, Linux",2024-06-22,Real Estate
AI08739,114644,SE,Master,9,"PyTorch, TensorFlow, AWS",2024-11-12,Manufacturing
AI08740,132458,EX,Bachelor,15,"Python, TensorFlow, Kubernetes, Git, AWS",2024-10-06,Gaming
AI08741,52876,MI,Master,2,"SQL, Java, Data Visualization",2024-03-11,Education
AI08742,116589,MI,Master,2,"Spark, GCP, Tableau, NLP, Scala",2024-08-31,Transportation
AI08743,105338,SE,Associate,8,"Kubernetes, Deep Learning, Hadoop, Statistics, NLP",2024-02-26,Retail
AI08744,74901,MI,Master,3,"Docker, GCP, Computer Vision",2025-02-13,Gaming
AI08745,218149,EX,Bachelor,13,"Hadoop, Azure, SQL",2024-11-14,Telecommunications
AI08746,63437,MI,PhD,2,"Azure, Python, Tableau",2025-03-21,Technology
AI08747,89173,MI,Master,4,"Python, TensorFlow, Tableau, Java",2024-10-16,Retail
AI08748,167719,EX,Bachelor,10,"Data Visualization, Git, Computer Vision",2024-11-02,Real Estate
AI08749,89476,MI,Bachelor,3,"Hadoop, Scala, Computer Vision, Tableau",2024-06-19,Real Estate
AI08750,81608,MI,Associate,2,"Python, TensorFlow, Deep Learning",2024-07-14,Education
AI08751,127505,MI,Associate,2,"R, Java, Git",2024-11-26,Automotive
AI08752,250614,EX,Bachelor,11,"Java, PyTorch, Linux",2025-01-15,Consulting
AI08753,76969,MI,Associate,2,"MLOps, AWS, SQL",2024-11-06,Real Estate
AI08754,226268,EX,Master,12,"R, Computer Vision, Tableau, Statistics",2024-04-24,Finance
AI08755,126109,SE,Bachelor,6,"Hadoop, Docker, TensorFlow, Mathematics, Linux",2024-07-21,Finance
AI08756,150982,EX,Bachelor,11,"Mathematics, R, Deep Learning, Linux, AWS",2024-12-28,Media
AI08757,84425,MI,Associate,2,"GCP, Git, Data Visualization, Linux",2024-09-06,Telecommunications
AI08758,57557,EN,Master,0,"TensorFlow, Kubernetes, Azure",2024-11-30,Government
AI08759,68215,EN,Associate,0,"AWS, GCP, R, Git",2024-05-18,Manufacturing
AI08760,75866,EN,PhD,1,"PyTorch, Scala, Docker",2024-05-24,Consulting
AI08761,205416,EX,Master,18,"Data Visualization, Linux, NLP, Git",2024-07-21,Technology
AI08762,87261,SE,Master,9,"Spark, Scala, Python, GCP",2024-08-18,Technology
AI08763,77022,SE,Associate,5,"TensorFlow, R, Java, NLP, Kubernetes",2025-04-13,Automotive
AI08764,325757,EX,PhD,13,"Git, Hadoop, Computer Vision, GCP",2024-05-28,Finance
AI08765,67717,EN,Bachelor,0,"AWS, GCP, SQL, PyTorch, Statistics",2025-01-08,Healthcare
AI08766,62570,MI,Associate,4,"TensorFlow, Hadoop, PyTorch, MLOps, SQL",2024-03-13,Gaming
AI08767,170834,SE,Master,5,"Mathematics, Linux, Spark, Computer Vision",2024-06-27,Healthcare
AI08768,55770,EN,Master,1,"Deep Learning, Statistics, SQL, Python",2024-07-28,Technology
AI08769,155752,SE,Bachelor,7,"Git, Python, NLP, Azure, TensorFlow",2025-01-23,Healthcare
AI08770,60952,MI,Associate,4,"PyTorch, TensorFlow, Git, Docker, MLOps",2024-09-15,Healthcare
AI08771,93676,MI,Bachelor,3,"Kubernetes, Python, NLP, Linux, Azure",2024-07-08,Telecommunications
AI08772,182824,EX,Bachelor,11,"Statistics, PyTorch, Git",2024-06-04,Consulting
AI08773,50384,EN,Bachelor,0,"R, NLP, Python",2024-11-23,Finance
AI08774,156595,EX,Master,16,"Java, R, Spark, AWS, SQL",2025-04-09,Transportation
AI08775,50603,EN,PhD,1,"Git, Tableau, Hadoop",2025-01-05,Telecommunications
AI08776,242211,EX,Bachelor,15,"Python, Scala, Git, Spark",2025-04-04,Education
AI08777,169284,EX,PhD,17,"Deep Learning, NLP, Git, Hadoop",2025-03-08,Media
AI08778,51012,EN,Associate,0,"Git, MLOps, Hadoop, Statistics",2024-05-09,Automotive
AI08779,84754,MI,Bachelor,3,"PyTorch, Linux, TensorFlow",2024-09-06,Gaming
AI08780,233872,EX,Associate,16,"Docker, NLP, Tableau, GCP",2024-07-09,Technology
AI08781,67508,MI,Master,4,"Git, Kubernetes, SQL, Azure, GCP",2024-04-17,Finance
AI08782,108738,EX,Associate,12,"Docker, NLP, MLOps, Kubernetes, Data Visualization",2024-04-29,Consulting
AI08783,63111,EN,Associate,1,"Linux, Python, TensorFlow",2024-01-28,Energy
AI08784,93797,MI,Associate,4,"Git, SQL, Scala, GCP",2024-01-24,Retail
AI08785,77429,MI,PhD,4,"Kubernetes, R, SQL, Statistics",2024-02-06,Energy
AI08786,120624,SE,Bachelor,8,"Scala, Azure, MLOps, Kubernetes",2024-04-23,Real Estate
AI08787,96315,MI,PhD,2,"SQL, Hadoop, R",2024-12-08,Transportation
AI08788,102471,MI,PhD,4,"TensorFlow, Git, Spark",2024-10-18,Telecommunications
AI08789,203044,EX,PhD,14,"Scala, Hadoop, Python, SQL, R",2024-03-01,Automotive
AI08790,146072,EX,Associate,13,"Git, Docker, Deep Learning, Mathematics, Python",2024-07-30,Telecommunications
AI08791,110663,SE,Master,7,"SQL, GCP, NLP, Deep Learning",2024-08-01,Energy
AI08792,75147,EN,PhD,1,"Hadoop, Linux, NLP, SQL, TensorFlow",2024-10-09,Government
AI08793,154329,SE,Master,6,"AWS, Java, Statistics",2024-10-23,Finance
AI08794,50934,EN,Master,1,"PyTorch, Git, NLP",2024-09-03,Real Estate
AI08795,118260,MI,Master,4,"TensorFlow, Computer Vision, Python, Statistics, Linux",2024-04-29,Gaming
AI08796,109055,MI,PhD,2,"TensorFlow, Git, Spark",2024-12-05,Government
AI08797,94913,EX,Master,19,"Git, Spark, SQL",2024-10-15,Retail
AI08798,73838,EN,Master,0,"Kubernetes, Computer Vision, GCP, Statistics, Scala",2024-11-08,Telecommunications
AI08799,187791,SE,Bachelor,8,"Kubernetes, SQL, Statistics",2024-03-18,Energy
AI08800,113445,MI,PhD,2,"Kubernetes, SQL, Mathematics",2024-12-27,Real Estate
AI08801,153479,SE,Bachelor,9,"GCP, Python, Tableau",2024-03-02,Manufacturing
AI08802,90840,MI,Associate,4,"AWS, Git, R",2024-08-12,Energy
AI08803,150705,EX,Associate,13,"R, Azure, Linux, SQL, Data Visualization",2025-03-08,Transportation
AI08804,108182,MI,Master,4,"Git, Computer Vision, MLOps, Docker",2024-12-17,Gaming
AI08805,147252,EX,Master,18,"Scala, R, GCP, SQL, MLOps",2024-12-29,Retail
AI08806,231445,EX,Master,17,"SQL, PyTorch, Java, Spark, Linux",2025-01-30,Education
AI08807,262522,EX,Associate,17,"TensorFlow, Java, Data Visualization",2024-07-09,Real Estate
AI08808,182055,SE,Master,9,"Hadoop, R, Tableau, MLOps, PyTorch",2024-01-21,Telecommunications
AI08809,43388,EN,Master,0,"Scala, GCP, SQL, Hadoop",2024-11-26,Government
AI08810,75633,EN,Associate,1,"Linux, NLP, Kubernetes, PyTorch, Deep Learning",2024-08-15,Government
AI08811,108484,MI,Master,2,"R, Docker, Kubernetes, TensorFlow",2025-04-20,Media
AI08812,93770,SE,PhD,9,"Scala, Docker, MLOps",2024-10-22,Gaming
AI08813,68220,EN,Associate,1,"AWS, Docker, Azure",2024-04-04,Finance
AI08814,50953,MI,Associate,3,"Python, Spark, Azure, Linux, Statistics",2025-01-11,Education
AI08815,71231,EN,Associate,1,"Java, Kubernetes, PyTorch, SQL",2024-04-09,Healthcare
AI08816,55754,EN,Master,0,"Python, Deep Learning, Kubernetes, Statistics, Azure",2025-03-22,Real Estate
AI08817,191993,EX,Master,16,"PyTorch, TensorFlow, Data Visualization, AWS, SQL",2024-12-13,Retail
AI08818,136893,EX,Master,19,"Scala, GCP, SQL",2024-10-18,Media
AI08819,90386,EX,Bachelor,17,"Java, Data Visualization, Mathematics, Docker, AWS",2024-05-08,Manufacturing
AI08820,63712,EN,Associate,1,"PyTorch, GCP, Data Visualization",2024-12-14,Transportation
AI08821,96633,SE,Master,5,"SQL, Python, Statistics, AWS",2024-06-25,Retail
AI08822,130625,SE,PhD,6,"GCP, Kubernetes, Azure, Hadoop",2024-09-11,Gaming
AI08823,136690,EX,Associate,17,"Mathematics, TensorFlow, Git, AWS, Hadoop",2024-11-06,Consulting
AI08824,128185,EX,Associate,12,"NLP, Python, TensorFlow, Deep Learning",2024-02-20,Retail
AI08825,88007,EX,Bachelor,16,"Git, Hadoop, Mathematics, Python",2024-05-14,Retail
AI08826,47388,EN,Associate,0,"Statistics, Python, TensorFlow",2024-10-18,Automotive
AI08827,74872,MI,Associate,2,"Scala, Statistics, Python, Linux, GCP",2024-07-09,Finance
AI08828,114922,MI,PhD,4,"Scala, PyTorch, TensorFlow, Deep Learning",2024-03-21,Healthcare
AI08829,32666,EN,Bachelor,1,"Python, TensorFlow, Azure, AWS, MLOps",2025-01-04,Telecommunications
AI08830,51313,MI,PhD,3,"Hadoop, Kubernetes, Python, Data Visualization",2024-04-05,Manufacturing
AI08831,78148,EN,PhD,1,"PyTorch, NLP, Deep Learning, Docker",2024-02-24,Education
AI08832,115281,MI,Associate,2,"Java, Spark, Computer Vision, Docker, Linux",2024-02-08,Telecommunications
AI08833,107419,MI,Associate,3,"Mathematics, Linux, Computer Vision, Scala",2024-06-25,Gaming
AI08834,112638,SE,Associate,6,"Hadoop, Deep Learning, NLP, Computer Vision, Tableau",2024-04-08,Manufacturing
AI08835,96026,SE,Bachelor,9,"R, AWS, NLP",2024-12-05,Telecommunications
AI08836,181422,SE,Bachelor,9,"Scala, Git, AWS, Computer Vision, MLOps",2024-09-14,Healthcare
AI08837,64346,MI,PhD,3,"Linux, Spark, R, Deep Learning",2024-12-28,Technology
AI08838,157551,EX,Associate,13,"Hadoop, Git, Scala, Mathematics, Java",2024-11-27,Healthcare
AI08839,101263,EX,Master,15,"Kubernetes, Data Visualization, TensorFlow, MLOps, SQL",2024-08-02,Technology
AI08840,113827,EX,Associate,13,"Git, Kubernetes, Docker, GCP",2025-03-13,Real Estate
AI08841,127765,MI,Master,3,"Data Visualization, Mathematics, Spark, SQL, PyTorch",2024-08-02,Retail
AI08842,85908,MI,Associate,2,"Mathematics, Git, Docker",2024-04-15,Technology
AI08843,65063,MI,PhD,2,"AWS, Statistics, SQL, Azure",2025-03-26,Education
AI08844,66302,MI,PhD,3,"AWS, NLP, Linux, Docker, Scala",2025-03-14,Technology
AI08845,185085,SE,Master,8,"Java, PyTorch, Hadoop, Mathematics, TensorFlow",2025-03-16,Retail
AI08846,224082,EX,Master,13,"Scala, GCP, MLOps, Kubernetes, TensorFlow",2025-04-18,Education
AI08847,113949,MI,Associate,2,"Python, Computer Vision, AWS",2024-09-13,Media
AI08848,39897,EN,PhD,1,"Java, MLOps, Tableau",2024-09-16,Retail
AI08849,155500,EX,PhD,15,"R, Scala, NLP",2025-04-17,Media
AI08850,87929,EN,PhD,1,"Azure, Hadoop, AWS, Linux, Scala",2024-01-21,Retail
AI08851,59533,MI,Bachelor,3,"SQL, Kubernetes, Hadoop, TensorFlow, Azure",2024-04-24,Automotive
AI08852,121059,SE,PhD,6,"NLP, SQL, Scala",2024-03-07,Automotive
AI08853,252228,EX,Bachelor,16,"Python, Spark, Data Visualization, Scala, Azure",2025-04-16,Telecommunications
AI08854,97945,SE,Bachelor,9,"Hadoop, Scala, Tableau",2024-01-07,Media
AI08855,174212,EX,Bachelor,14,"SQL, Kubernetes, Scala, Statistics",2024-04-29,Healthcare
AI08856,188281,EX,Master,18,"Scala, GCP, MLOps, Java",2024-08-25,Consulting
AI08857,86251,MI,Master,2,"Kubernetes, SQL, Data Visualization, Python, Scala",2024-07-31,Media
AI08858,113243,SE,Master,6,"SQL, Git, Python, R",2024-08-10,Government
AI08859,136866,EX,Master,16,"Python, Git, Deep Learning",2024-01-17,Technology
AI08860,36295,EN,Bachelor,0,"AWS, Docker, Statistics",2024-11-08,Automotive
AI08861,48091,EN,PhD,1,"Kubernetes, TensorFlow, R, Python, Mathematics",2025-04-19,Telecommunications
AI08862,118453,EX,PhD,17,"Statistics, SQL, Git, Tableau, Kubernetes",2024-07-10,Manufacturing
AI08863,140563,EX,PhD,18,"Computer Vision, AWS, Git",2024-04-06,Telecommunications
AI08864,52418,EN,Associate,0,"Hadoop, R, Docker, Azure, Java",2024-02-15,Media
AI08865,76858,EN,Associate,1,"Git, SQL, Linux",2024-05-07,Transportation
AI08866,110683,EX,Bachelor,17,"Linux, PyTorch, MLOps, TensorFlow",2025-02-20,Automotive
AI08867,87302,MI,PhD,4,"SQL, Tableau, R",2024-02-07,Real Estate
AI08868,139447,EX,Associate,14,"SQL, Linux, GCP, Computer Vision",2024-01-24,Technology
AI08869,66961,MI,Bachelor,4,"Hadoop, PyTorch, Git, Data Visualization, Statistics",2024-12-21,Automotive
AI08870,233684,EX,Bachelor,12,"Git, Linux, Deep Learning, NLP, Python",2025-04-28,Real Estate
AI08871,68263,MI,Master,2,"Hadoop, Linux, Git, SQL, Kubernetes",2024-04-15,Consulting
AI08872,172082,EX,Associate,12,"SQL, NLP, Python, GCP, Azure",2024-04-22,Real Estate
AI08873,62832,EN,Bachelor,0,"Python, SQL, Tableau, Java, GCP",2025-03-25,Transportation
AI08874,213758,EX,Associate,16,"Kubernetes, Scala, PyTorch, Hadoop, Deep Learning",2024-10-14,Finance
AI08875,117822,MI,PhD,3,"PyTorch, TensorFlow, Docker, Python, Statistics",2024-09-03,Technology
AI08876,186854,SE,Master,8,"R, Python, Hadoop, Data Visualization, TensorFlow",2025-04-29,Education
AI08877,95695,MI,Associate,4,"Linux, Data Visualization, Deep Learning, SQL, PyTorch",2025-02-14,Consulting
AI08878,114325,SE,Master,7,"Kubernetes, Spark, Git, Statistics, MLOps",2025-03-30,Healthcare
AI08879,235903,EX,PhD,17,"Kubernetes, Mathematics, Spark, Deep Learning",2024-04-29,Healthcare
AI08880,144585,EX,PhD,18,"Java, Git, R",2024-07-15,Retail
AI08881,131899,SE,Bachelor,5,"SQL, Python, TensorFlow, PyTorch",2024-01-20,Healthcare
AI08882,171607,EX,Bachelor,11,"Statistics, MLOps, Python, SQL",2024-06-01,Retail
AI08883,91885,MI,Bachelor,4,"Hadoop, Azure, Java, MLOps, Deep Learning",2024-11-15,Gaming
AI08884,128424,SE,PhD,5,"PyTorch, TensorFlow, Hadoop, Statistics",2024-11-23,Energy
AI08885,191405,EX,PhD,15,"Statistics, Kubernetes, GCP",2024-09-19,Finance
AI08886,72130,EN,Associate,1,"R, Mathematics, Kubernetes",2024-09-23,Telecommunications
AI08887,102836,SE,PhD,7,"MLOps, Azure, SQL, Tableau, Mathematics",2025-04-19,Transportation
AI08888,122373,MI,Associate,2,"Deep Learning, Hadoop, PyTorch, Kubernetes",2024-05-17,Healthcare
AI08889,146588,MI,PhD,4,"Statistics, Git, Docker, TensorFlow, Hadoop",2025-03-18,Retail
AI08890,70892,EN,Bachelor,0,"TensorFlow, SQL, MLOps",2024-07-27,Gaming
AI08891,109158,MI,Master,3,"Scala, Computer Vision, R",2025-01-19,Government
AI08892,81470,SE,Bachelor,6,"Kubernetes, Python, NLP, Linux, Computer Vision",2025-01-09,Government
AI08893,252584,EX,Bachelor,13,"AWS, Scala, Docker",2024-12-06,Transportation
AI08894,59056,EN,PhD,1,"Python, Computer Vision, Java",2024-06-07,Energy
AI08895,54511,MI,Master,3,"Python, Computer Vision, TensorFlow, Java",2024-06-08,Finance
AI08896,44663,EN,Associate,0,"PyTorch, Azure, Scala, TensorFlow, Linux",2024-03-18,Education
AI08897,115121,SE,Associate,5,"Statistics, PyTorch, Docker",2024-05-17,Manufacturing
AI08898,161002,SE,Bachelor,9,"Scala, Linux, Git, GCP",2025-02-14,Real Estate
AI08899,75218,EN,Master,1,"R, AWS, GCP, Hadoop, Linux",2024-05-09,Education
AI08900,111747,SE,Bachelor,6,"Kubernetes, R, Hadoop",2024-07-27,Technology
AI08901,105641,SE,Associate,9,"Scala, TensorFlow, Statistics, Git",2025-04-04,Finance
AI08902,86583,MI,Bachelor,4,"NLP, TensorFlow, R",2025-04-07,Automotive
AI08903,255424,EX,PhD,16,"SQL, Git, Azure",2024-09-18,Healthcare
AI08904,49274,MI,PhD,3,"Tableau, TensorFlow, Python, Computer Vision, Deep Learning",2024-02-03,Government
AI08905,45211,EN,Master,1,"NLP, PyTorch, Tableau, AWS",2025-01-17,Finance
AI08906,41846,EN,Associate,0,"SQL, PyTorch, Linux, TensorFlow",2024-05-24,Government
AI08907,190772,EX,PhD,13,"SQL, AWS, Tableau, Spark, Git",2025-04-01,Telecommunications
AI08908,119856,EX,PhD,11,"Spark, Data Visualization, Hadoop, TensorFlow",2024-04-18,Technology
AI08909,35512,EN,Master,1,"Hadoop, GCP, Spark, Linux, Kubernetes",2024-11-26,Automotive
AI08910,37940,EN,Master,1,"Azure, Hadoop, Data Visualization, Scala",2024-05-24,Real Estate
AI08911,63155,EN,Bachelor,0,"Kubernetes, Python, TensorFlow, SQL, MLOps",2024-04-06,Education
AI08912,75646,EN,Bachelor,0,"TensorFlow, Mathematics, NLP, PyTorch, Python",2024-04-13,Real Estate
AI08913,63267,MI,Bachelor,4,"Tableau, TensorFlow, Statistics, Java",2024-06-26,Technology
AI08914,52870,EN,Bachelor,1,"Git, AWS, TensorFlow, Scala, NLP",2024-07-02,Automotive
AI08915,65948,SE,Bachelor,5,"Python, SQL, Data Visualization, TensorFlow",2024-02-02,Gaming
AI08916,49518,EN,Associate,0,"PyTorch, Docker, Python, SQL",2024-04-30,Media
AI08917,72915,EN,Bachelor,0,"Python, GCP, Azure, TensorFlow, Statistics",2024-02-13,Real Estate
AI08918,133638,MI,Master,2,"Python, Azure, Data Visualization",2024-05-29,Finance
AI08919,147558,SE,PhD,6,"Kubernetes, TensorFlow, Azure, AWS",2025-02-26,Automotive
AI08920,106121,MI,PhD,4,"R, Linux, Tableau, Hadoop, Mathematics",2024-05-06,Government
AI08921,40076,EN,PhD,1,"Linux, AWS, Computer Vision",2024-06-23,Finance
AI08922,94773,MI,Associate,3,"Computer Vision, Scala, AWS",2024-12-12,Government
AI08923,49365,EN,Bachelor,0,"SQL, PyTorch, AWS, Linux, Computer Vision",2024-12-06,Media
AI08924,104005,MI,Bachelor,2,"Python, Scala, Spark",2024-01-28,Transportation
AI08925,76577,MI,Bachelor,2,"TensorFlow, Scala, MLOps, NLP",2025-03-27,Media
AI08926,103437,MI,Associate,4,"Scala, TensorFlow, Spark",2025-02-19,Consulting
AI08927,128688,EX,PhD,15,"Deep Learning, SQL, Azure, Spark, GCP",2024-08-25,Automotive
AI08928,122048,EX,Associate,19,"PyTorch, R, Tableau, NLP",2024-09-21,Finance
AI08929,93185,MI,Master,3,"GCP, SQL, Scala, R",2024-05-07,Manufacturing
AI08930,86837,MI,Bachelor,4,"Python, Hadoop, GCP, SQL, Mathematics",2025-02-13,Transportation
AI08931,55278,MI,Bachelor,2,"Git, Hadoop, Spark",2024-04-04,Media
AI08932,213611,SE,PhD,6,"PyTorch, TensorFlow, Linux, Statistics",2024-09-09,Automotive
AI08933,47677,EN,PhD,1,"MLOps, Scala, Hadoop, Statistics, Data Visualization",2025-01-26,Automotive
AI08934,118134,SE,Associate,5,"PyTorch, Scala, NLP",2024-06-11,Government
AI08935,153318,SE,PhD,8,"Azure, Spark, Hadoop",2025-02-02,Real Estate
AI08936,52940,EN,PhD,0,"Spark, Linux, R, Docker",2024-01-12,Retail
AI08937,63332,MI,Master,4,"Hadoop, TensorFlow, Data Visualization, Python, Deep Learning",2024-12-07,Government
AI08938,109049,SE,Associate,8,"Spark, Hadoop, Mathematics",2024-07-14,Government
AI08939,86554,SE,Bachelor,9,"Scala, SQL, PyTorch, AWS, R",2024-07-23,Education
AI08940,93545,EN,Bachelor,1,"Statistics, Git, TensorFlow",2024-12-11,Energy
AI08941,75361,MI,PhD,2,"Tableau, Java, Scala, TensorFlow, Git",2024-02-23,Finance
AI08942,114816,MI,Master,4,"Hadoop, Kubernetes, Data Visualization",2024-03-28,Telecommunications
AI08943,84746,MI,Master,3,"Scala, AWS, GCP",2024-04-10,Transportation
AI08944,123307,EX,PhD,14,"Mathematics, Tableau, SQL",2025-04-10,Retail
AI08945,110547,MI,Associate,2,"SQL, Java, Docker, Azure",2024-04-14,Education
AI08946,138852,SE,Bachelor,9,"Java, R, Data Visualization, NLP",2024-11-09,Consulting
AI08947,118596,MI,Associate,2,"Git, Mathematics, Scala",2024-05-11,Healthcare
AI08948,81894,MI,Master,3,"Kubernetes, NLP, Git, Hadoop, SQL",2024-05-03,Finance
AI08949,125620,MI,Associate,2,"R, MLOps, TensorFlow, Data Visualization",2024-09-30,Energy
AI08950,309752,EX,Associate,15,"Java, Git, Linux, Scala",2025-01-30,Media
AI08951,52903,EN,Bachelor,1,"Kubernetes, SQL, Hadoop, Data Visualization",2024-08-29,Energy
AI08952,141936,SE,Master,8,"SQL, Java, Hadoop, PyTorch",2024-09-05,Manufacturing
AI08953,93642,EN,Associate,0,"NLP, Python, Hadoop",2024-05-11,Consulting
AI08954,165208,SE,Associate,8,"MLOps, Python, Git, Computer Vision",2024-04-06,Energy
AI08955,155970,MI,Master,2,"TensorFlow, Kubernetes, Data Visualization, Deep Learning",2025-03-10,Manufacturing
AI08956,106449,SE,Master,5,"Python, Computer Vision, Deep Learning, Azure",2024-10-06,Consulting
AI08957,68135,MI,Master,4,"Data Visualization, Java, PyTorch, NLP, TensorFlow",2024-01-17,Real Estate
AI08958,221021,EX,PhD,12,"Mathematics, Java, GCP, Linux",2024-06-20,Automotive
AI08959,67515,EN,Associate,0,"PyTorch, TensorFlow, Java, Deep Learning",2024-12-18,Energy
AI08960,291570,EX,PhD,10,"Tableau, Python, Deep Learning",2025-04-12,Energy
AI08961,51795,MI,PhD,3,"Java, Python, Linux",2024-11-16,Gaming
AI08962,102567,SE,Master,5,"GCP, Docker, Statistics, Mathematics, MLOps",2024-02-04,Transportation
AI08963,121727,MI,Associate,3,"Kubernetes, Git, Statistics, Computer Vision, TensorFlow",2024-07-03,Energy
AI08964,79049,MI,Bachelor,2,"NLP, Kubernetes, Azure",2025-01-26,Gaming
AI08965,93535,EN,Associate,1,"Python, Git, TensorFlow, Data Visualization, Kubernetes",2025-02-18,Transportation
AI08966,43563,EN,Master,1,"Python, Docker, Computer Vision, TensorFlow",2024-10-24,Finance
AI08967,197680,EX,Associate,15,"Git, Scala, Computer Vision, Deep Learning",2024-02-17,Consulting
AI08968,123239,SE,PhD,7,"R, SQL, Kubernetes",2025-02-02,Telecommunications
AI08969,76229,SE,Master,5,"Azure, Computer Vision, Docker",2024-10-03,Retail
AI08970,98630,SE,Associate,6,"Spark, Scala, MLOps",2024-06-14,Real Estate
AI08971,107626,SE,Master,6,"SQL, Azure, TensorFlow",2024-07-10,Government
